id,safra,y,VAR_1,VAR_72,VAR_53,VAR_65,VAR_6,VAR_17,VAR_30,VAR_57,VAR_9,VAR_54,VAR_59,VAR_76,VAR_7,VAR_11,VAR_5,VAR_34,VAR_38,VAR_15,VAR_35,VAR_8,VAR_13,VAR_52,VAR_24,VAR_45,VAR_58,VAR_39,VAR_20,VAR_40,VAR_44,VAR_25,VAR_60,VAR_2,VAR_28,VAR_19
3038,201408,0,11.0,465.0,700.0,,771.0,,700.0,44,700.0,600.0,260.78,228.86,,,60.0,,,,,,53.32,,120.01,159.97,120.0,159.0,6,0.0,1.0,0.0,-0.059298901120992,0.0,0.0,0.0
3040,201405,1,155.0,48.0,1500.0,158.61,357.0,,1500.0,28,1500.0,1500.0,,,179.9,77.72,,134.93,262.88,274.94,365.22,43.18,,495.78,,,,,12,0.0,0.0,0.0,-0.411786729965823,3.0,0.0,0.0
3041,201404,0,0.0,591.0,2267.81,,591.0,3310.3,1500.0,33,1500.0,1500.0,36.95,70.43,,,,,,,,,23.69,,,165.83,,115.0,12,0.0,0.0,0.0,-0.354107585360257,0.0,0.0,0.0
3042,201405,0,0.0,-47.0,2400.0,515.55,317.0,2200.0,2200.0,35,2000.0,2000.0,,,63.61,,19.53,391.16,492.28,23.01,,55.88,,161.07,136.71,,93.0,,12,0.0,0.0,5.0,-0.30845333657335,0.0,6.0,0.0
3045,201409,0,,,4000.0,,,6326.47,2326.47,54,2326.47,2326.47,,,,,,,,,,,,,,,,,10,,,,0.219380082347677,,,
3046,201405,0,14.0,41.0,1000.0,880.77,426.0,,1000.0,31,1000.0,1000.0,,,146.14,57.97,105.45,144.97,423.08,65.37,439.97,78.31,,314.91,376.7,,373.0,,6,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
3048,201405,0,0.0,508.0,1591.0,,797.0,2000.0,591.0,41,591.0,1591.0,,,,,21.49,,,,,,,,85.97,,85.0,,12,1.0,2.0,0.0,-0.133343746407103,0.0,0.0,0.0
3049,201401,0,36.0,527.0,1500.0,,1045.0,750.0,750.0,24,750.0,,131.55,207.9,,,23.32,,,,,,39.99,,69.98,119.98,69.0,119.0,12,6.0,8.0,0.0,-0.411786729965823,0.0,0.0,0.0
3051,201408,0,16.0,23.0,,,384.0,700.0,2100.0,42,700.0,700.0,,,,,36.7,195.87,,108.61,,48.96,,249.89,183.53,,183.0,,6,0.0,0.0,0.0,-0.0737564789495467,0.0,0.0,0.0
3052,201402,1,14.0,720.0,2000.0,,4053.0,,1000.0,39,1000.0,,153.46,115.14,,,,,,,,,23.99,,,119.97,,119.0,12,1.0,2.0,0.0,-0.231735369185606,0.0,0.0,6.0
3053,201409,1,6.0,47.0,,137.33,273.0,1000.0,2000.0,29,1000.0,1000.0,,,79.98,148.86,,332.93,109.97,152.49,477.07,128.14,,528.51,,,,,12,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
3054,201408,0,45.0,-46.0,3000.0,5131.19,3089.0,,1500.0,56,800.0,800.0,512.39,521.78,104.94,99.61,367.78,338.58,522.37,461.61,328.15,50.52,284.34,1418.13,1276.15,1714.54,1106.0,1258.0,12,10.0,12.0,11.0,0.242879678877368,0.0,12.0,46.0
3055,201406,0,11.0,21.0,1000.0,748.56,195.0,,1000.0,36,1000.0,1000.0,,,101.97,89.98,,299.92,305.92,,179.96,149.96,,,,,,,12,0.0,0.0,0.0,-0.231735369185606,0.0,0.0,0.0
3056,201406,0,0.0,459.0,2260.9,,459.0,3221.8,2300.0,47,1300.0,3221.8,,,,,,,,,,,25.83,,,180.81,,113.0,12,0.0,0.0,0.0,0.079926420595367,0.0,0.0,0.0
3058,201405,0,0.0,3.0,300.0,1882.05,3239.0,,300.0,31,300.0,300.0,,,,42.65,304.88,39.99,,109.97,127.95,19.99,,159.96,549.82,,544.0,,3,2.0,3.0,7.0,-0.411786729965823,0.0,9.0,28.0
3059,201407,1,92.0,92.0,940.62,529.12,200.0,,940.62,21,940.62,940.62,,,71.37,115.6,,,214.11,,290.9,,,,,,,,12,0.0,0.0,0.0,-0.690749137734589,1.0,0.0,0.0
3060,201401,1,166.0,-40.0,1200.0,806.18,1055.0,600.0,600.0,38,600.0,,169.77,148.28,,64.87,137.98,973.28,,,518.96,159.15,,,881.88,,748.0,,12,10.0,11.0,0.0,-0.231735369185606,3.0,0.0,0.0
3061,201405,0,0.0,51.0,750.0,801.06,171.0,750.0,350.0,36,350.0,350.0,,,,27.99,,59.98,,,83.99,29.99,,,,,,,8,0.0,0.0,0.0,-0.231735369185606,0.0,0.0,0.0
3062,201405,1,11.0,80.0,7413.9,1044.56,1300.0,8300.0,2000.0,56,2000.0,12800.0,555.3,807.75,62.69,90.22,160.79,119.98,238.91,19.99,365.86,23.99,114.48,19.99,714.27,389.76,710.0,386.0,12,12.0,12.0,6.0,0.242879678877368,0.0,7.0,0.0
3063,201408,0,28.0,13.0,1963.26,1316.14,1595.0,600.0,1200.0,47,600.0,600.0,267.82,324.03,91.97,,,28.78,316.93,,,28.78,41.31,,,71.97,,70.0,10,5.0,7.0,3.0,0.079926420595367,0.0,5.0,3.0
3066,201405,1,64.0,51.0,1891.05,123.62,1209.0,,1891.05,39,1891.05,1891.05,10.0,118.94,64.98,106.95,21.58,,129.96,,411.22,,31.98,,21.58,63.96,21.0,63.0,12,5.0,9.0,2.0,-0.231735369185606,0.0,3.0,0.0
3069,201405,0,15.0,82.0,1000.0,263.38,429.0,,1000.0,48,1000.0,1000.0,,,56.9,,126.95,93.96,455.2,6.98,,23.49,,6.98,352.89,,349.0,,10,0.0,0.0,0.0,0.079926420595367,0.0,0.0,0.0
3071,201404,1,174.0,21.0,500.0,166.86,265.0,,500.0,22,500.0,500.0,,,111.84,54.15,,254.93,536.5,,379.05,56.72,,,,,,,12,0.0,0.0,0.0,-0.690749137734589,3.0,0.0,0.0
3072,201406,0,21.0,59.0,200.0,920.04,101.0,,200.0,56,200.0,200.0,,,,72.0,,,,,289.05,,,,,,,,3,0.0,0.0,0.0,0.242879678877368,0.0,0.0,0.0
3073,201405,0,46.0,42.0,3500.0,43.71,1273.0,3000.0,1000.0,35,1000.0,1500.0,300.42,412.96,43.32,49.48,74.47,63.9,129.97,,261.47,12.78,61.19,,339.93,305.96,337.0,305.0,8,11.0,12.0,4.0,-0.30845333657335,0.0,6.0,0.0
3074,201406,0,0.0,4.0,300.0,713.94,641.0,,300.0,36,300.0,300.0,33.89,33.89,92.42,55.81,23.49,658.94,355.9,,154.97,166.27,50.99,,46.98,98.99,46.0,98.0,3,0.0,0.0,0.0,-0.231735369185606,0.0,0.0,0.0
3075,201402,1,51.0,14.0,2000.0,1584.03,497.0,,1000.0,60,1000.0,,,,72.17,39.18,92.2,309.34,360.9,,195.94,61.85,,,366.45,,364.0,,12,0.0,0.0,0.0,0.357323965312407,0.0,0.0,0.0
3076,201403,1,128.0,7.0,2000.0,657.22,252.0,500.0,1500.0,46,1500.0,2000.0,,,,57.62,,,,77.98,403.34,,,545.86,,,,,12,0.0,0.0,0.0,-0.016208722718011,2.0,0.0,0.0
3077,201409,0,0.0,18.0,,242.67,195.0,1679.97,1619.88,52,300.0,1679.97,,,,,,179.97,,43.04,,29.99,,344.32,,,,,6,0.0,0.0,0.0,0.156301087833759,0.0,0.0,0.0
3078,201407,0,13.0,140.0,190.0,1267.26,1302.0,,380.0,39,190.0,190.0,21.83,0.0,6.63,,44.99,,46.41,31.06,,,,217.42,89.98,,89.0,,3,10.0,11.0,6.0,-0.231735369185606,0.0,7.0,0.0
3079,201406,1,25.0,-11.0,1500.0,5600.94,4684.0,,1500.0,39,1500.0,1500.0,956.51,1061.99,46.36,,94.76,1112.14,186.27,55.58,,185.45,306.99,277.92,503.44,1659.66,462.0,1531.0,12,9.0,10.0,10.0,-0.231735369185606,0.0,12.0,84.0
3080,201408,0,0.0,72.0,2140.0,175.44,498.0,,3440.0,33,1040.0,2140.0,,,,89.46,229.63,675.43,,44.01,320.93,193.97,,440.1,731.85,,725.0,,12,0.0,0.0,0.0,-0.354107585360257,0.0,0.0,0.0
3081,201403,1,178.0,-10.0,661.29,458.79,293.0,,661.29,24,661.29,661.29,,,55.3,54.98,20.82,201.86,145.93,15.37,109.97,39.12,,107.59,145.74,,98.0,,12,0.0,0.0,0.0,-0.411786729965823,3.0,0.0,0.0
3082,201406,0,21.0,313.0,1000.0,400.0,657.0,,1000.0,31,1000.0,2000.0,576.07,576.07,,,335.75,,,46.78,,,451.23,46.78,478.85,552.2,422.0,549.0,10,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
3083,201404,0,16.0,148.0,1200.0,238.66,589.0,,1200.0,40,1200.0,1200.0,36.48,91.77,,67.99,61.48,,,38.78,679.9,,45.16,310.24,409.59,197.87,285.0,196.0,12,0.0,0.0,0.0,-0.133343746407103,0.0,0.0,0.0
3084,201402,0,25.0,2.0,2000.0,3775.85,2397.0,1000.0,1000.0,70,1000.0,1000.0,575.67,761.88,108.95,160.84,140.33,1634.55,375.89,204.93,673.63,329.27,229.95,933.69,514.45,1031.05,510.0,1022.0,12,10.0,11.0,12.0,0.721630021341369,0.0,12.0,29.0
3085,201409,0,,1808.0,7429.13,,2047.0,4500.0,1500.0,64,1500.0,4550.0,,,,,,,,,,,,,,,,,12,0.0,0.0,0.0,0.534878115446101,,0.0,6.0
3089,201409,0,25.0,565.0,,,874.0,1000.0,2000.0,60,1000.0,1000.0,287.83,378.48,,,,,,,,,135.41,,,839.93,,581.0,12,4.0,5.0,0.0,0.357323965312407,0.0,0.0,0.0
3090,201408,0,0.0,23.0,300.0,205.28,211.0,,600.0,24,300.0,300.0,,,41.74,52.18,,275.89,192.97,,166.76,105.28,,,,,,,3,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
3091,201403,1,0.0,5.0,565.28,596.6,469.0,,565.28,25,565.28,565.28,,,17.89,39.18,134.72,164.77,125.23,9.56,72.37,35.96,,66.92,395.74,,334.0,,12,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
3092,201408,0,21.0,158.0,1000.0,2981.07,256.0,1056.0,1000.0,56,1000.0,,,,82.41,28.59,,,412.08,,142.96,,,,,,,,12,0.0,0.0,0.0,0.242879678877368,0.0,0.0,0.0
3094,201402,0,0.0,495.0,3000.0,,2262.0,,1500.0,74,1500.0,3916.14,101.24,126.22,,,7.99,,,,,,,,15.99,,15.0,,12,0.0,0.0,0.0,0.721630021341369,0.0,0.0,9.0
3095,201409,1,34.0,73.0,,533.91,743.0,1500.0,3000.0,24,1500.0,1500.0,242.09,301.61,,61.97,26.42,79.97,,14.66,309.86,39.98,71.88,43.98,184.94,411.72,123.0,341.0,12,0.0,1.0,0.0,-0.411786729965823,0.0,0.0,0.0
3096,201405,1,146.0,62.0,1616.45,533.18,236.0,,1616.45,25,1616.45,1616.45,,,,,,73.97,,49.37,,73.97,,345.59,,,,,12,0.0,0.0,0.0,-0.411786729965823,2.0,0.0,0.0
3097,201405,0,0.0,101.0,1000.0,223.5,239.0,,1000.0,39,1000.0,1000.0,,,39.98,55.23,,,119.96,,285.97,,,,,,,,12,0.0,0.0,0.0,-0.231735369185606,0.0,0.0,0.0
3099,201407,0,14.0,49.0,3500.0,862.26,810.0,8000.0,6102.95,57,2000.0,3500.0,470.08,518.12,,26.67,38.25,79.99,,61.46,186.69,39.99,72.17,430.22,267.75,628.76,185.0,470.0,12,2.0,3.0,0.0,0.319424920164188,0.0,0.0,0.0
3102,201405,0,,999.0,3083.14,,1703.0,3900.0,900.0,29,300.0,600.0,,,,,,,,,,,,,,,,,3,4.0,5.0,7.0,-0.411786729965823,,10.0,5.0
3106,201404,0,0.0,257.0,4300.0,,2693.0,3500.0,2064.69,34,1200.0,5400.0,298.03,158.3,62.95,,26.63,,167.9,122.17,,,13.33,396.81,79.89,40.0,79.0,40.0,12,12.0,12.0,10.0,-0.30845333657335,0.0,11.0,35.0
3107,201408,1,15.0,255.0,1000.0,,1089.0,,1000.0,25,1000.0,1000.0,420.94,401.79,,,170.41,,,56.78,,,152.63,242.82,380.84,374.63,377.0,302.0,12,10.0,12.0,0.0,-0.411786729965823,0.0,0.0,0.0
3108,201405,0,16.0,518.0,900.0,,1400.0,1000.0,400.0,37,400.0,400.0,,,,,35.98,,,,,,,,71.97,,71.0,,3,4.0,5.0,5.0,-0.231735369185606,0.0,6.0,0.0
3111,201402,0,14.0,157.0,7882.26,1293.45,4449.0,3000.0,5300.0,67,3000.0,3764.52,317.0,965.12,51.9,91.11,30.97,,316.44,43.59,637.77,,51.18,217.95,142.83,255.94,98.0,254.0,12,5.0,8.0,1.0,0.648196909605187,0.0,1.0,26.0
3113,201407,0,0.0,10.0,400.0,405.56,695.0,800.0,400.0,27,400.0,1200.0,257.74,379.15,142.95,85.36,201.4,195.92,205.94,47.43,254.93,67.95,176.62,138.83,531.72,576.97,524.0,572.0,5,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
3114,201407,0,21.0,-39.0,2497.69,2884.78,629.0,2096.4,1497.69,45,1497.69,2497.69,87.44,161.76,27.64,94.95,147.2,432.0,193.48,11.73,94.95,101.92,80.59,82.11,288.89,416.9,286.0,354.0,12,0.0,0.0,0.0,-0.0304781166421273,0.0,0.0,0.0
3115,201401,1,0.0,164.0,3600.0,,329.0,1800.0,1800.0,50,1800.0,,,,224.94,79.98,,,374.92,149.95,79.98,,,169.95,,,,,12,0.0,0.0,0.0,0.156301087833759,0.0,0.0,0.0
3117,201409,0,52.0,89.0,,87.27,192.0,859.81,1719.62,23,859.81,859.81,,,21.6,62.5,,133.95,21.6,,250.0,66.97,,,,,,,12,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
3120,201402,0,46.0,76.0,4750.0,905.31,582.0,,2000.0,63,2000.0,750.0,0.0,83.29,31.19,,164.29,721.86,155.95,156.17,,180.45,89.5,489.46,586.98,426.06,585.0,425.0,12,0.0,0.0,0.0,0.412255795406189,0.0,0.0,0.0
3121,201404,0,0.0,41.0,2494.96,0.0,1229.0,4166.5,1500.0,37,1500.0,3489.92,490.88,493.04,88.58,159.2,29.83,,620.06,,1114.4,,110.42,,208.81,772.94,141.0,524.0,12,12.0,12.0,4.0,-0.231735369185606,0.0,5.0,0.0
3122,201403,1,158.0,44.0,619.37,118.99,289.0,,619.37,40,619.37,619.37,,,4.99,115.09,61.62,,4.99,,553.24,,,,431.34,,292.0,,12,0.0,0.0,0.0,-0.133343746407103,3.0,0.0,0.0
3123,201401,0,0.0,319.0,1600.0,,1014.0,,2457.22,30,800.0,,274.16,216.98,,,48.29,,,,,,89.9,,338.03,224.86,227.0,222.0,12,6.0,8.0,0.0,-0.411786729965823,0.0,0.0,0.0
3125,201406,0,77.0,45.0,2500.0,1388.01,1143.0,1500.0,3000.0,60,1500.0,1500.0,581.07,1030.27,63.83,,322.29,392.89,206.93,,,249.57,106.98,,899.99,213.97,839.0,213.0,12,10.0,12.0,0.0,0.357323965312407,0.0,1.0,0.0
3126,201406,0,30.0,11.0,3200.0,578.52,1127.0,1000.0,1200.0,44,1200.0,3200.0,246.13,362.59,,50.18,60.78,14.98,,2.98,250.92,14.98,47.98,2.98,303.94,239.94,302.0,238.0,12,9.0,12.0,0.0,-0.059298901120992,0.0,1.0,0.0
3127,201402,0,46.0,-5.0,1600.0,748.86,724.0,1889.65,2837.85,34,800.0,1467.45,258.54,404.0,29.99,16.16,9.63,104.37,149.99,,113.12,14.91,,,67.45,,67.0,,3,0.0,0.0,0.0,-0.30845333657335,0.0,0.0,0.0
3128,201408,0,0.0,165.0,200.0,1375.11,4632.0,,400.0,44,200.0,200.0,,,31.21,,58.74,,218.47,,,,,,333.38,,296.0,,3,0.0,0.0,1.0,-0.059298901120992,0.0,5.0,5.0
3130,201403,0,4.0,70.0,3962.61,830.33,739.0,,2209.0,52,2209.0,5716.22,447.97,831.66,93.95,104.07,127.61,259.91,330.9,145.36,203.29,51.98,356.06,466.9,220.91,542.2,218.0,538.0,10,1.0,2.0,0.0,0.156301087833759,0.0,0.0,0.0
3131,201409,0,0.0,29.0,,1571.52,1035.0,2000.0,2000.0,59,2000.0,2000.0,907.02,912.96,52.17,157.71,99.15,199.93,260.87,26.27,684.71,39.97,129.83,131.36,455.84,726.63,451.0,601.0,12,9.0,10.0,0.0,0.357323965312407,0.0,0.0,0.0
3133,201404,0,44.0,12.0,2200.0,464.02,4591.0,3800.0,1200.0,56,1200.0,1200.0,149.43,143.58,89.71,,108.06,139.98,530.01,35.96,,27.99,34.23,134.91,462.92,67.47,459.0,66.0,12,3.0,4.0,0.0,0.242879678877368,0.0,0.0,21.0
3135,201407,1,0.0,74.0,2500.0,1004.24,616.0,3000.0,2500.0,53,1500.0,1500.0,36.49,54.74,,9.99,31.18,39.98,,19.59,49.99,7.99,10.62,97.95,155.93,35.29,154.0,34.0,12,0.0,0.0,0.0,0.219380082347677,0.0,0.0,0.0
3136,201405,0,4.0,173.0,800.0,1034.13,1134.0,,2300.0,56,800.0,800.0,39.0,62.4,,23.99,31.99,,,,119.97,,,,95.98,,95.0,,12,8.0,12.0,0.0,0.242879678877368,0.0,1.0,0.0
3138,201401,0,59.0,1.0,9000.0,5240.42,4274.0,3000.0,1900.0,53,1900.0,4000.0,186.77,214.62,198.93,49.98,28.98,480.82,761.77,,49.98,206.08,144.94,,57.97,257.89,57.0,254.0,12,9.0,10.0,5.0,0.219380082347677,0.0,10.0,45.0
3139,201402,0,0.0,7.0,1107.48,294.26,1089.0,,553.74,26,553.74,,,,48.35,77.22,19.68,8.99,218.51,28.97,332.64,8.99,,115.94,77.82,,54.0,,12,7.0,8.0,0.0,-0.411786729965823,0.0,0.0,0.0
3140,201409,1,0.0,265.0,,1725.2,548.0,1662.66,1662.66,28,1662.66,1662.66,,,134.35,,56.38,,671.79,,,,64.31,,281.94,450.26,281.0,449.0,12,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
3141,201401,1,107.0,84.0,1220.0,789.07,232.0,610.0,610.0,52,610.0,,,,65.99,27.49,,45.98,65.99,,54.99,22.99,,,,,,,8,0.0,0.0,0.0,0.156301087833759,2.0,0.0,0.0
3142,201401,1,91.0,255.0,887.68,441.15,515.0,887.68,887.68,33,887.68,,,,46.78,,25.19,,233.91,,,,,,100.76,,100.0,,12,0.0,0.0,0.0,-0.354107585360257,2.0,0.0,0.0
3143,201409,0,21.0,-61.0,1431.18,2327.2,2983.0,1255.53,1584.07,54,1255.53,2719.8,848.31,1362.61,62.0,115.98,54.99,825.75,82.99,48.98,459.91,180.32,,103.98,219.97,,219.0,,12,11.0,11.0,11.0,0.219380082347677,0.0,12.0,37.0
3144,201404,0,19.0,282.0,600.0,,3559.0,1600.0,,38,2000.0,,515.0,1700.82,,,113.97,,,82.55,,,172.15,412.81,379.55,798.87,310.0,795.0,10,12.0,12.0,2.0,-0.231735369185606,0.0,3.0,34.0
3147,201406,0,0.0,179.0,2100.0,1968.0,1789.0,,900.0,51,900.0,900.0,194.01,261.23,,41.96,21.28,,,,41.96,,147.3,,170.24,233.95,115.0,231.0,12,12.0,12.0,10.0,0.156301087833759,0.0,11.0,7.0
3149,201402,1,159.0,43.0,4254.0,900.13,722.0,3400.0,1454.0,34,1454.0,1454.0,237.26,280.81,11.99,17.99,52.89,390.88,59.99,32.29,89.99,99.76,36.48,161.48,448.99,182.47,448.0,181.0,12,0.0,0.0,0.0,-0.30845333657335,3.0,0.0,0.0
3150,201403,0,16.0,66.0,4500.0,984.18,3718.0,4000.0,3500.0,54,2500.0,5500.0,176.58,208.5,17.99,25.19,17.99,45.96,35.98,,50.39,22.98,,,35.98,,35.0,,10,0.0,1.0,0.0,0.219380082347677,0.0,0.0,2.0
3151,201407,1,0.0,229.0,170.0,1002.19,229.0,,170.0,45,170.0,170.0,,,,,,,,45.23,,,,316.61,,,,,12,0.0,0.0,0.0,-0.0304781166421273,0.0,0.0,0.0
3152,201407,0,20.0,-41.0,500.0,460.71,1202.0,,1000.0,35,500.0,500.0,261.18,199.02,54.59,22.99,51.98,459.93,401.98,58.24,45.98,78.55,13.19,354.43,259.91,65.96,258.0,65.0,5,12.0,12.0,2.0,-0.30845333657335,0.0,3.0,0.0
3154,201404,0,32.0,124.0,1500.0,1963.86,566.0,3500.0,700.0,73,700.0,1900.0,0.0,52.6,114.97,58.79,130.8,,229.96,,235.16,,49.66,,495.91,248.34,493.0,248.0,10,0.0,0.0,0.0,0.721630021341369,0.0,0.0,0.0
3155,201403,0,11.0,56.0,850.0,1444.57,602.0,1700.0,500.0,35,500.0,1200.0,36.88,74.52,43.64,,109.71,214.43,100.96,25.23,,58.6,84.61,176.61,589.49,496.94,498.0,344.0,12,0.0,0.0,0.0,-0.30845333657335,0.0,0.0,0.0
3156,201405,0,16.0,70.0,5000.0,529.46,2163.0,2000.0,2000.0,32,2000.0,5000.0,227.39,112.56,,100.43,25.13,,,80.42,703.01,,26.66,385.98,175.96,79.99,175.0,79.0,5,4.0,4.0,9.0,-0.354107585360257,0.0,10.0,18.0
3157,201401,1,62.0,-23.0,4000.0,1053.55,1378.0,2000.0,2000.0,32,2000.0,,452.88,439.36,60.3,53.99,56.37,387.04,266.94,16.4,161.99,48.38,123.82,114.8,394.59,363.03,270.0,283.0,12,12.0,12.0,7.0,-0.354107585360257,0.0,9.0,0.0
3158,201409,0,0.0,103.0,150.0,668.47,461.0,2000.0,4300.0,49,2000.0,2150.0,,,,171.96,111.96,,,,171.96,,,,111.96,,111.0,,12,0.0,0.0,0.0,0.079926420595367,0.0,0.0,0.0
3159,201404,0,0.0,88.0,8398.33,624.91,2222.0,1357.67,690.0,55,690.0,2097.67,216.86,243.96,51.77,66.56,61.31,219.93,258.91,51.21,332.95,43.98,112.08,256.1,306.86,476.8,298.0,466.0,8,12.0,12.0,12.0,0.219380082347677,0.0,12.0,24.0
3160,201403,0,0.0,135.0,21031.43,1602.64,1656.0,14000.0,2900.69,68,2900.69,6900.69,586.63,582.83,79.79,64.37,168.16,,398.98,62.56,229.95,,97.96,312.86,840.86,489.86,839.0,488.0,12,12.0,12.0,12.0,0.648196909605187,0.0,12.0,5.0
3161,201403,1,15.0,650.0,1000.0,,650.0,800.0,1000.0,55,1000.0,1400.0,132.54,196.72,,,,,,,,,59.99,,,299.95,,299.0,12,0.0,3.0,0.0,0.219380082347677,0.0,0.0,0.0
3162,201402,0,0.0,408.0,4692.12,,4841.0,7799.36,2759.0,61,2759.0,2759.0,87.77,131.7,,,197.15,,,,,,41.98,,635.08,209.93,630.0,209.0,12,2.0,3.0,4.0,0.357323965312407,0.0,5.0,29.0
3163,201406,1,,1713.0,7052.27,,2908.0,2000.0,2052.27,58,2052.27,4052.27,,,,,,,,,,,,,,,,,12,0.0,0.0,0.0,0.357323965312407,,0.0,25.0
3164,201408,0,,958.0,4650.0,,1711.0,,1300.0,49,650.0,3650.0,8.99,17.98,,,,,,,,,,,,,,,5,3.0,3.0,4.0,0.079926420595367,,7.0,4.0
3165,201407,1,143.0,131.0,2544.07,113.72,644.0,500.0,1544.07,36,1544.07,1544.07,66.71,130.19,18.01,36.8,,,90.12,43.99,184.0,,54.89,219.98,,274.52,,273.0,12,0.0,0.0,0.0,-0.231735369185606,2.0,0.0,0.0
3166,201402,0,0.0,10.0,2835.08,1326.58,3441.0,2550.0,1417.54,51,1000.0,2550.0,,,40.37,171.15,46.18,1328.43,111.96,122.15,744.78,265.0,,595.83,230.91,,230.0,,12,3.0,3.0,9.0,0.156301087833759,0.0,11.0,63.0
3168,201408,0,77.0,30.0,764.86,558.46,456.0,,764.86,20,764.86,764.86,,,64.98,,93.97,317.0,259.94,116.98,,79.25,,187.98,345.91,,344.0,,12,0.0,0.0,0.0,-0.690749137734589,0.0,0.0,0.0
3169,201403,0,0.0,307.0,5750.0,,1553.0,7700.0,3624.23,67,2200.0,3700.0,449.36,358.94,,,52.38,,,62.32,,,174.13,186.96,261.92,272.31,261.0,269.0,12,6.0,10.0,8.0,0.648196909605187,0.0,12.0,1.0
3170,201409,1,45.0,176.0,,81.02,363.0,500.0,1000.0,38,500.0,500.0,,,15.04,71.7,22.31,,75.28,38.93,501.9,,,272.51,111.57,,111.0,,12,0.0,0.0,0.0,-0.231735369185606,0.0,0.0,0.0
3171,201402,1,168.0,-73.0,3488.94,661.22,990.0,2000.0,1394.47,48,1394.47,,204.0,852.23,24.0,,49.93,443.67,72.0,,,167.5,38.78,,299.95,109.95,299.0,108.0,6,7.0,8.0,0.0,0.079926420595367,3.0,0.0,0.0
3172,201406,0,34.0,4.0,600.0,251.42,2549.0,,600.0,46,600.0,600.0,225.42,311.25,19.99,82.67,73.13,149.97,59.99,34.18,378.91,59.98,73.46,166.93,285.91,279.39,283.0,276.0,5,0.0,0.0,1.0,-0.016208722718011,0.0,2.0,17.0
3173,201408,0,21.0,86.0,1000.0,132.09,584.0,,3078.0,35,1000.0,1000.0,0.0,24.89,39.99,59.83,59.06,,119.98,,418.81,,18.0,,360.11,18.0,359.0,18.0,6,0.0,0.0,0.0,-0.30845333657335,0.0,0.0,0.0
3174,201407,0,0.0,14.0,1000.0,1723.09,1452.0,,2000.0,41,1000.0,1000.0,198.67,278.22,50.64,,58.65,129.96,111.96,70.98,,63.3,189.95,105.98,175.97,529.89,175.0,526.0,12,8.0,10.0,10.0,-0.133343746407103,0.0,12.0,0.0
3176,201407,0,4.0,42.0,1193.53,3297.48,3206.0,700.0,1000.0,40,1000.0,1000.0,393.2,293.97,,27.97,,154.76,,25.18,115.97,30.95,38.37,125.96,,191.91,,189.0,12,8.0,11.0,0.0,-0.133343746407103,0.0,0.0,27.0
3177,201409,1,61.0,159.0,3000.0,468.11,4991.0,3000.0,1000.0,49,500.0,2500.0,44.45,2.01,,27.99,,,,,55.98,,46.6,,,372.8,,250.0,6,3.0,4.0,0.0,0.079926420595367,0.0,0.0,7.0
3178,201405,0,,1022.0,963.97,,1113.0,,963.97,52,963.97,2163.97,,,,,,,,,,,,,,,,,12,1.0,2.0,0.0,0.156301087833759,,1.0,0.0
3179,201409,0,32.0,142.0,1360.0,,1348.0,4020.0,2300.0,54,1300.0,3300.0,329.56,853.16,31.17,,146.86,,218.19,130.27,,,34.99,732.41,434.85,69.99,421.0,69.0,12,9.0,12.0,5.0,0.219380082347677,0.0,6.0,0.0
3180,201404,0,0.0,18.0,2500.0,83.31,689.0,1000.0,1500.0,56,1500.0,1500.0,306.74,401.36,54.88,,68.56,113.04,384.16,,,22.81,126.69,,396.8,435.38,394.0,433.0,12,0.0,0.0,0.0,0.242879678877368,0.0,0.0,0.0
3184,201404,0,34.0,-34.0,2000.0,,287.0,2000.0,2000.0,55,2000.0,2000.0,,,,,,172.67,,26.99,,25.95,,80.98,,,,,12,0.0,0.0,0.0,0.219380082347677,0.0,0.0,0.0
3185,201407,0,26.0,18.0,1000.0,181.94,874.0,,1000.0,50,1000.0,1000.0,471.29,586.08,63.17,13.01,70.77,246.61,240.88,7.29,104.08,35.23,217.71,58.32,188.09,655.33,166.0,617.0,12,4.0,5.0,0.0,0.156301087833759,0.0,0.0,0.0
3186,201407,0,19.0,23.0,5291.95,,4429.0,4991.15,1800.0,42,1800.0,5300.0,378.96,362.01,,,58.65,625.82,,184.92,,125.16,100.99,239.9,175.96,527.11,175.0,488.0,12,10.0,11.0,6.0,-0.0737564789495467,0.0,11.0,23.0
3187,201407,1,151.0,1.0,250.0,155.63,277.0,,250.0,42,250.0,250.0,,,29.99,,,847.17,149.96,122.99,,97.69,,225.23,,,,,12,0.0,0.0,0.0,-0.0737564789495467,2.0,0.0,0.0
